151.10
151.10
150.29
150.29
150.29
151.51
151.51
151.10
150.70
151.10
150.29
149.89
149.89
149.89
149.48
150.29
151.10
151.10
150.70
151.10
151.10
150.70
150.70
150.29
150.70
151.10
151.10
150.70
151.10
151.10
150.70
150.70
150.29
149.89
149.48
151.10
151.10
151.10
151.10
151.10
150.70
150.70
150.70
149.89
149.48
149.89
150.70
150.70
151.10
150.70
150.70
150.70
150.29
150.29
149.89
150.29
151.10
151.10
150.29
150.70
150.70
151.10
151.10
150.29
149.89
149.89
150.70
151.10
150.70
150.29
150.70
150.70
149.89
150.70
149.48
149.89
151.10
151.10
149.89
149.08
147.48
145.50
143.54
140.82
138.15
135.13
132.91
130.34
128.52
125.30
122.48
119.00
115.24
111.88
109.56
106.94
104.66
102.41
99.87
98.29
96.09
93.92
91.45
89.93
88.40
86.89
85.98
85.08
84.48
83.58
82.69
82.39
81.50
80.90
80.31
80.02
80.02
80.31
80.31
80.31
80.02
80.31
79.72
79.72
79.72
79.72
79.72
80.02
80.31
80.02
80.31
80.31
80.02
80.31
80.31
80.31
80.61
80.31
80.61
80.31
80.90
80.90
80.61
80.31
80.31
80.31
80.31
80.31
80.61
80.90
80.61
80.61
80.61
80.61
80.02
80.31
80.61
80.90
81.20
81.20
81.20
80.90
80.61
80.90
80.61
80.31
80.31
80.31
80.61
80.90
80.90
81.20
80.90
80.61
80.61
80.31
80.31
80.61
80.61
80.61
81.20
81.20
80.90
80.61
80.61
80.31
80.31
80.31
80.61
80.61
80.90
81.20
80.90
80.61
80.90
80.90
80.61
80.61
80.61
80.61
80.61
80.90
80.90
80.90
80.61
80.61
80.31
80.31
80.61
80.61
80.90
80.90
80.90
80.90
80.90
80.61
80.61
80.61
80.61
80.90
80.90
80.90
80.61
80.61
80.31
80.31
80.31
80.61
80.31
80.61
80.90
80.90
81.20
80.90
80.31
80.61
80.61
80.61
80.61
80.61
80.90
81.20
81.20
81.20
80.90
80.31
80.31
80.61
80.31
80.61
80.61
80.61
81.20
80.90
80.90
80.61
80.31
80.61
80.61
80.61
80.90
80.90
81.20
80.90
80.90
80.31
80.31
80.61
80.31
80.61
80.61
80.90
80.90
80.90
81.20
80.31
80.31
80.61
80.61
80.90
82.39
83.58
84.78
85.68
87.19
88.40
89.62
91.15
93.30
95.78
98.29
100.82
104.02
106.61
109.56
112.22
114.23
116.60
118.66
121.08
123.88
126.37
128.52
130.34
132.17
133.65
134.39
135.51
135.88
137.01
138.53
140.82
141.59
142.37
142.76
143.15
143.93
144.32
144.71
144.32
144.71
146.68
147.08
147.08
147.48
147.48
147.48
147.88
147.48
147.48
147.08
148.68
148.68
149.08
149.08
149.48
149.08
149.08
148.68
147.88
148.28
149.89
149.89
149.89
149.89
149.48
149.48
149.89
149.89
149.08
149.89
149.08
149.89
150.29
150.29
150.70
150.29
150.29
149.89
149.89
149.89
149.89
150.70
150.70
151.10
150.70
150.70
150.70
150.70
150.29
150.29
149.89
150.70
151.10
151.10
150.70
150.70
150.70
150.70
150.29
149.89
149.89
151.10
151.10
151.10
151.10
151.51
151.10
150.70
150.29
149.89
150.29
151.10
151.51
151.10
151.10
151.10
151.10
150.29
150.70
149.89
150.29
150.70
151.10
151.51
151.10
151.10
151.10
150.70
150.70
150.29
149.89
150.29
151.10
151.51
151.10
151.10
151.10
150.70
150.70
150.70
150.29
150.29
151.10
151.51
151.10
150.70
151.10
151.10
150.29
150.70
149.89
149.89
151.10
151.10
151.10
151.10
150.70
150.70
150.70
150.29
149.89
149.89
151.10
151.10
151.10
151.10
151.10
150.70
150.70
150.70
149.89
149.89
149.89
150.70
151.10
151.10
151.10
150.70
150.70
150.70
150.29
150.29
150.29
151.10
151.51
151.10
151.51
151.10
150.70
150.70
150.29
149.89
149.89
151.51
151.10
151.51
151.10
151.10
150.70
150.70
150.29
150.29
149.89
151.10
151.10
151.10
151.10
151.10
151.10
150.70
150.29
150.29
149.89
151.10
151.10
151.10
150.70
151.10
150.70
151.10
150.29
150.29
149.89
149.89
151.10
151.10
151.10
151.10
150.70
150.70
150.70
150.70
150.29
150.70
151.10
151.51
150.70
151.10
150.70
151.10
150.70
150.29
149.89
150.29
151.51
151.10
151.10
151.10
150.70
150.70
150.70
150.70
149.89
150.29
151.51
151.10
150.70
151.10
151.10
