1.890,109.89

1.895,109.56

1.900,109.56

1.905,109.23

1.910,108.57

1.915,108.90

1.920,109.23

1.925,109.23

1.930,109.56

1.935,109.89

1.940,109.89

1.945,110.22

1.950,109.56

1.955,109.23

1.960,108.90

1.965,108.90

1.970,108.90

1.975,109.23

1.980,109.23

1.985,109.89

1.990,109.56

1.995,109.56

2.000,109.56

2.005,109.56

2.010,108.90

2.015,108.90

2.020,109.23

2.025,109.23

2.030,109.56

2.035,109.89

2.040,109.89

2.045,109.89

2.050,109.89

2.055,109.56

2.060,108.90

2.065,108.90

2.070,109.23

2.075,109.23

2.080,109.23

2.085,109.89

2.090,110.22

2.095,110.22

2.100,110.22

2.105,109.89

2.110,109.23

2.115,108.90

2.120,109.23

2.125,109.23

2.130,109.56

2.135,109.89

2.140,109.89

2.145,110.22

2.150,109.89

2.155,109.89

2.160,109.23

2.165,109.23

2.170,109.23

2.175,109.23

2.180,109.56

2.185,109.89

2.190,110.22

2.195,110.22

2.200,109.89

2.205,109.89

2.210,109.56

2.215,109.23

2.220,109.23

2.225,109.23

2.230,109.56

2.235,109.56

2.240,110.22

2.245,110.22

2.250,110.22

2.255,109.56

2.260,109.56

2.265,109.23

2.270,109.56

2.275,109.23

2.280,109.56

2.285,109.56

2.290,109.56

2.295,110.55

2.300,110.22

2.305,109.89

2.310,110.22

2.315,108.90

2.320,108.90

2.325,109.23

2.330,109.56

2.335,109.56

2.340,109.89

2.345,110.55

2.350,110.22

2.355,110.22

2.360,109.89

2.365,109.23

2.370,109.23

2.375,109.56

2.380,109.56

2.385,109.56

2.390,109.89

2.395,110.55

2.400,110.55

2.405,109.89

2.410,109.89

2.415,109.56

2.420,109.56

2.425,109.56

2.430,109.56

2.435,109.56

2.440,109.89

2.445,110.55

2.450,110.55

2.455,110.22

2.460,109.89

2.465,109.89

2.470,109.23

2.475,109.23

2.480,109.56

2.485,109.56

2.490,109.89

2.495,109.89

2.500,110.22

2.505,110.22

2.510,110.22

2.515,109.56

2.520,109.23

2.525,109.23

2.530,109.56

2.535,109.56

2.540,109.56

2.545,109.89

2.550,110.22

2.555,110.22

2.560,110.22

2.565,109.89

2.570,109.23

2.575,109.23

2.580,109.23

2.585,109.56

2.590,109.56

2.595,109.89

2.600,110.22

2.605,110.55

2.610,110.22

2.615,109.89

2.620,108.90

2.625,108.90

2.630,109.23

2.635,109.56

2.640,109.23

2.645,109.89

2.650,110.22

2.655,110.22

2.660,109.89

2.665,110.22

2.670,109.89

2.675,109.56

2.680,109.23

2.685,109.23

2.690,109.56

2.695,109.56

2.700,110.55

2.705,110.22

2.710,110.22

2.715,109.89

2.720,109.23

2.725,109.56

2.730,109.23

2.735,109.23

2.740,109.56

2.745,109.56

2.750,109.89

2.755,110.22

2.760,110.55

2.765,110.22

2.770,109.56

2.775,109.56

2.780,109.23

2.785,109.56

2.790,109.56

2.795,109.56

2.800,109.89

2.805,110.55

2.810,110.55

2.815,110.22

2.820,109.89

2.825,108.90

2.830,109.23

2.835,109.56

2.840,109.23

2.845,109.56

2.850,109.89

2.855,110.55

2.860,110.55

2.865,110.22

2.870,109.89

2.875,109.56

2.880,109.56

2.885,108.90

2.890,109.56

2.895,109.89

2.900,109.56

2.905,110.55

2.910,110.22

2.915,110.22

2.920,109.89

2.925,109.56

2.930,109.56

2.935,109.23

2.940,109.23

2.945,109.56

2.950,109.56

2.955,110.55

2.960,110.22

2.965,110.22

2.970,109.89

2.975,109.56

2.980,109.23

2.985,109.56

2.990,109.89

2.995,109.56

3.000,109.56

3.005,109.89

3.010,110.22

3.015,110.22

3.020,110.22

3.025,109.89

3.030,109.23

3.035,109.23

3.040,109.56

3.045,109.23

3.050,107.26

3.055,102.41

3.060,97.97

3.065,93.92

3.070,90.84

3.075,87.80

3.080,85.68

3.085,84.18

3.090,83.29

3.095,82.69

3.100,81.80

3.105,81.20

3.110,80.90

3.115,80.31

3.120,80.61

3.125,79.72

3.130,79.42

3.135,79.42

3.140,79.13

3.145,79.42

3.150,79.13

3.155,79.13

3.160,79.13

3.165,78.83

3.170,79.42

3.175,78.83

3.180,78.54

3.185,78.54

3.190,78.24

3.195,78.54

3.200,78.54

3.205,78.54

3.210,78.54

3.215,78.54

3.220,78.54

3.225,78.24

3.230,78.24

3.235,77.95

3.240,77.95

3.245,78.24

3.250,77.95

3.255,78.24

3.260,78.54

3.265,78.54

3.270,78.54

3.275,78.24

3.280,77.95

3.285,77.95

3.290,77.95

3.295,77.95

3.300,77.95

3.305,78.24

3.310,78.24

3.315,78.24

3.320,78.24

3.325,78.24

3.330,78.24

3.335,77.65

3.340,77.65

3.345,77.95

3.350,77.95

3.355,77.95

3.360,78.24

3.365,78.24

3.370,78.54

3.375,78.24

3.380,77.65

3.385,77.65

3.390,77.95

3.395,77.95

3.400,77.65

3.405,77.95

3.410,78.24

3.415,78.24

3.420,78.24

3.425,77.95

3.430,78.24

3.435,77.95

3.440,77.65

3.445,77.65

3.450,77.65

3.455,77.65

3.460,77.65

3.465,78.24

3.470,78.24

3.475,78.24

3.480,77.95

3.485,77.95

3.490,77.65

3.495,77.95

3.500,77.95

3.505,77.95

3.510,77.95

3.515,77.95

3.520,78.24

3.525,77.95

3.530,77.95

3.535,77.95

3.540,77.65

3.545,77.65

3.550,77.95

3.555,77.65

3.560,77.95

3.565,77.95

3.570,77.95

3.575,77.95

3.580,77.95

3.585,77.36

3.590,77.36

3.595,77.65

3.600,77.65

3.605,77.65

3.610,77.65

3.615,77.95

3.620,78.24

3.625,77.95

3.630,77.95

3.635,77.65

3.640,77.65

3.645,77.65

3.650,77.65

3.655,77.65

3.660,77.65

3.665,77.65

3.670,77.95

3.675,77.95

3.680,77.95

3.685,77.65

3.690,77.36

3.695,77.36

3.700,77.36

3.705,77.65

3.710,77.65

3.715,77.65

3.720,77.95

3.725,77.95

3.730,77.65

3.735,77.36

3.740,77.36

3.745,77.07

3.750,77.36

3.755,77.65

3.760,77.36

3.765,77.65

3.770,77.65

3.775,77.65

3.780,77.65

3.785,77.36

3.790,77.07

3.795,77.07

3.800,77.36

3.805,77.36

3.810,77.36

3.815,77.65

3.820,77.65

3.825,77.95

3.830,77.95

3.835,77.65

3.840,77.36

3.845,77.65

3.850,77.65

3.855,77.65

3.860,77.65

3.865,77.95

3.870,77.95

3.875,78.24

3.880,78.24

3.885,77.95

3.890,77.95

3.895,77.65

3.900,77.95

3.905,77.95

3.910,77.95

3.915,77.95

3.920,77.65

3.925,78.24

3.930,78.24

3.935,78.24

3.940,77.95

3.945,77.95

3.950,77.36

3.955,77.95

3.960,77.95

3.965,77.65

3.970,77.65

3.975,78.24

3.980,78.54

3.985,78.24

3.990,78.24

3.995,77.95

4.000,77.95

4.005,77.95

4.010,77.95

4.015,77.95

4.020,78.24

4.025,78.24

4.030,78.54

4.035,78.83

4.040,78.54

4.045,78.54

4.050,78.54

4.055,78.83

4.060,79.13

4.065,78.83

4.070,78.83

4.075,79.13

4.080,79.13

4.085,79.13

4.090,79.13

4.095,78.83

4.100,78.83

4.105,78.83

4.110,79.13

4.115,79.13

4.120,79.13

4.125,79.42

4.130,79.42

4.135,79.42

4.140,79.72

4.145,79.13

4.150,79.42

4.155,79.13

4.160,79.42

4.165,79.42

4.170,79.42

4.175,79.42

