0.000,150.70

0.005,150.70

0.010,150.70

0.015,150.29

0.020,150.70

0.025,150.29

0.030,149.89

0.035,149.89

0.040,151.10

0.045,151.10

0.050,151.10

0.055,150.70

0.060,150.70

0.065,150.29

0.070,150.70

0.075,150.29

0.080,149.89

0.085,149.48

0.090,150.70

0.095,151.10

0.100,150.70

0.105,150.70

0.110,150.70

0.115,150.70

0.120,150.70

0.125,150.29

0.130,149.89

0.135,149.48

0.140,150.70

0.145,151.10

0.150,151.10

0.155,151.10

0.160,150.70

0.165,150.70

0.170,150.70

0.175,150.29

0.180,150.29

0.185,150.70

0.190,150.29

0.195,151.10

0.200,151.51

0.205,151.10

0.210,151.10

0.215,150.70

0.220,150.70

0.225,150.29

0.230,150.29

0.235,150.29

0.240,149.89

0.245,151.10

0.250,149.08

0.255,144.32

0.260,140.05

0.265,136.26

0.270,134.02

0.275,131.07

0.280,128.89

0.285,126.37

0.290,124.59

0.295,122.48

0.300,120.73

0.305,119.69

0.310,116.94

0.315,114.57

0.320,112.22

0.325,109.23

0.330,106.61

0.335,104.99

0.340,103.05

0.345,101.14

0.350,99.55

0.355,97.66

0.360,96.41

0.365,94.85

0.370,92.68

0.375,91.15

0.380,89.93

0.385,88.71

0.390,87.80

0.395,86.89

0.400,85.98

0.405,85.08

0.410,84.78

0.415,83.88

0.420,83.29

0.425,82.09

0.430,81.80

0.435,81.50

0.440,81.20

0.445,81.20

0.450,80.90

0.455,80.90

0.460,81.20

0.465,80.31

0.470,80.31

0.475,80.02

0.480,79.72

0.485,79.72

0.490,79.72

0.495,80.02

0.500,80.02

0.505,80.31

0.510,80.31

0.515,80.61

0.520,80.31

0.525,80.02

0.530,80.31

0.535,80.31

0.540,80.31

0.545,80.61

0.550,80.61

0.555,80.90

0.560,80.90

0.565,80.90

0.570,80.61

0.575,80.31

0.580,80.31

0.585,80.61

0.590,80.61

0.595,80.90

0.600,80.61

0.605,80.61

0.610,80.90

0.615,81.20

0.620,80.61

0.625,80.31

0.630,80.61

0.635,80.31

0.640,80.31

0.645,80.31

0.650,80.31

0.655,80.61

0.660,80.90

0.665,80.61

0.670,80.61

0.675,80.31

0.680,80.31

0.685,80.02

0.690,80.31

0.695,80.31

0.700,80.61

0.705,80.61

0.710,80.90

0.715,80.90

0.720,80.90

0.725,80.90

0.730,80.61

0.735,80.61

0.740,80.90

0.745,80.90

0.750,80.90

0.755,80.90

0.760,81.20

0.765,80.90

0.770,80.61

0.775,80.61

0.780,80.31

0.785,80.31

0.790,80.31

0.795,80.31

0.800,80.31

0.805,80.61

0.810,80.61

0.815,80.90

0.820,80.90

0.825,80.90

0.830,80.61

0.835,80.61

0.840,80.90

0.845,80.90

0.850,80.90

0.855,80.90

0.860,80.90

0.865,80.90

0.870,80.61

0.875,80.61

0.880,80.31

0.885,80.31

0.890,80.31

0.895,80.61

0.900,80.31

0.905,80.31

0.910,80.61

0.915,81.20

0.920,81.20

0.925,81.20

0.930,80.90

0.935,80.90

0.940,80.31

0.945,80.61

0.950,80.90

0.955,80.61

0.960,80.61

0.965,81.20

0.970,80.90

0.975,81.20

0.980,80.61

0.985,80.61

0.990,80.02

0.995,80.31

1.000,80.31

1.005,80.61

1.010,80.61

1.015,80.61

1.020,80.90

1.025,81.20

1.030,80.90

1.035,80.61

1.040,80.61

1.045,80.61

1.050,80.90

1.055,80.90

1.060,80.61

1.065,81.20

1.070,80.90

1.075,80.90

1.080,80.90

1.085,80.61

1.090,80.02

1.095,80.31

1.100,80.31

1.105,80.61

1.110,80.61

1.115,80.61

1.120,80.90

1.125,80.90

1.130,81.20

1.135,80.61

1.140,80.61

1.145,80.31

1.150,80.61

1.155,80.90

1.160,80.90

1.165,80.61

1.170,80.90

1.175,80.90

1.180,80.90

1.185,80.61

1.190,80.31

1.195,80.31

1.200,80.61

1.205,80.61

