44067,120.773
44072,120.773
44077,121.188
44082,121.188
44087,120.773
44092,120.359
44097,120.773
44102,120.359
44107,120.359
44112,119.945
44117,120.359
44122,121.188
44127,120.773
44132,120.773
44137,121.188
44142,121.604
44147,121.188
44152,121.188
44157,120.773
44162,120.773
44167,120.773
44172,120.773
44177,120.359
44182,120.359
44187,120.773
44192,120.359
44197,120.359
44202,120.359
44207,120.359
44212,120.359
44217,120.773
44222,120.359
44227,121.188
44232,121.188
44237,121.188
44242,121.188
44247,120.359
44252,120.359
44257,120.773
44262,120.359
44267,120.359
44272,120.359
44277,120.773
44282,120.773
44287,121.188
44292,120.773
44297,120.773
44302,120.773
44307,120.773
44312,120.359
44317,120.359
44322,120.773
44327,120.359
44332,120.773
44337,120.773
44342,121.188
44347,120.773
44352,120.773
44357,120.773
44362,120.773
44367,120.359
44372,120.359
44377,120.773
44382,120.359
44387,120.773
44392,120.773
44397,120.773
44402,121.188
44407,120.773
44412,120.773
44417,120.773
44422,120.773
44427,120.773
44432,120.773
44437,120.359
44442,120.773
44447,120.359
44452,120.359
44457,120.359
44462,120.359
44467,120.773
44474,121.188
44477,121.188
44482,127.887
44487,146.091
44492,162.573
44497,176.078
44502,186.665
44507,193.439
44512,198.773
44517,202.573
44522,205.877
44527,208.104
4532,210.35 
44537,213.186
44542,215.479
44547,219.543
44552,221.895
44557,223.674
44562,226.667
44567,228.481
44572,229.697
44577,231.534
44587,233.383
44597,237.755
44612,240.926
44622,242.848
44814,250.693
44819,251.358
44834,250.693
4839,250.03 
44849,249.368
44854,250.693
44859,250.693
44864,251.358
44869,251.358
44874,251.358
44879,250.693
44884,251.358
44889,250.693
4894,250.03 
4899,250.03 
44904,251.358
44909,251.358
44914,250.693
44919,251.358
44924,251.358
44929,251.358
44934,251.358
44939,250.693
44944,249.368
44949,249.368
44954,250.693
44959,251.358
44964,251.358
44969,251.358
44974,251.358
44979,251.358
44984,251.358
44989,250.693
44994,249.368
44999,250.693
45004,250.693
45009,250.693
45014,250.693
45019,250.693
45024,251.358
45029,250.693
45034,250.693
45039,250.693
45044,250.693
5049,250.03 
45054,251.358
45059,250.693
45064,250.693
45069,250.693
45074,250.693
45079,251.358
45084,251.358
45089,250.693
5094,250.03 
5099,250.03 
45104,249.368
45109,250.693
45114,251.358
45119,251.358
45124,251.358
45129,251.358
45134,251.358
45139,250.693
45144,250.693
5149,250.03 
5154,250.03 
45159,250.693
45164,251.358
45169,250.693
45174,250.693
45179,250.693
45184,251.358
45189,250.693
45194,250.693
45199,249.368
45204,249.368
45209,251.358
45214,251.358
45219,250.693
45224,250.693
45229,250.693
45234,250.693
45239,250.693
45244,251.358
45249,249.368
5254,250.03 
45259,250.693
45264,251.358
45269,251.358
45274,251.358
45279,250.693
45284,251.358
45289,250.693
45294,250.693
5299,250.03 
45304,250.693
45309,252.025
45314,251.358
45319,251.358
45324,251.358
45329,250.693
45334,250.693
45339,250.693
45344,250.693
45349,250.693
45354,250.693
5359,250.03 
45364,251.358
45369,251.358
45374,250.693
45379,250.693
45384,251.358
45389,250.693
45394,250.693
45399,250.693
45404,250.693
45409,249.368
45414,251.358
45419,251.358
45424,250.693
45429,250.693
45434,250.693
45439,251.358
45444,250.693
5449,250.03 
45454,249.368
45459,249.368
45464,250.693
45469,251.358
45474,250.693
45479,251.358
45484,251.358
45489,250.693
45494,251.358
45499,250.693
5504,250.03 
45509,250.693
45514,251.358
45519,251.358
45524,250.693
45529,250.693
45534,250.693
45539,251.358
5544,250.03 
5549,250.03 
5554,250.03 
5559,250.03 
45564,251.358
45569,250.693
45574,250.693
45579,251.358
45584,250.693
45589,251.358
