0.000,211.91
0.005,212.48
0.010,211.34
0.015,211.91
0.020,212.48
0.025,212.48
0.030,212.48
0.035,212.48
0.040,212.48
0.045,212.48
0.050,212.48
0.055,212.48
0.060,212.48
0.065,211.91
0.070,211.91
0.075,212.48
0.080,212.48
0.085,211.91
0.090,211.91
0.095,211.91
0.100,212.48
0.105,211.91
0.110,212.48
0.115,212.48
0.120,212.48
0.125,211.91
0.130,211.91
0.135,211.91
0.140,212.48
0.145,211.91
0.150,211.91
0.155,211.91
0.160,211.91
0.165,212.48
0.170,212.48
0.175,211.91
0.180,212.48
0.185,211.91
0.190,212.48
0.195,211.91
0.200,212.48
0.205,212.48
0.210,212.48
0.215,211.91
0.220,211.91
0.225,211.91
0.230,212.48
0.235,211.91
0.240,211.91
0.245,211.91
0.250,211.91
0.255,211.91
0.260,212.48
0.265,211.91
0.270,211.34
0.275,211.91
0.280,211.91
0.285,211.91
0.290,211.91
0.295,211.91
0.300,211.91
0.305,211.34
0.310,211.91
0.315,211.91
0.320,212.48
0.325,211.91
0.330,212.48
0.335,211.34
0.340,212.48
0.345,211.91
0.350,213.05
0.355,212.48
0.360,212.48
0.365,212.48
0.370,213.05
0.375,211.91
0.380,213.05
0.385,212.48
0.390,212.48
0.395,213.05
0.400,213.05
0.405,213.05
0.410,213.05
0.415,213.63
0.420,213.63
0.425,213.63
0.430,214.78
0.435,214.78
0.440,214.78
0.445,214.20
0.450,214.78
0.455,215.36
0.460,215.94
0.465,215.36
0.470,215.36
0.475,215.36
0.480,216.53
0.485,216.53
0.490,217.11
0.495,217.11
0.500,217.11
0.505,217.11
0.510,217.70
0.515,217.70
0.520,218.29
0.525,218.29
0.530,218.88
0.535,218.88
0.540,218.88
0.545,218.29
0.550,218.88
0.555,218.88
0.560,218.88
0.565,218.88
0.570,219.48
0.575,218.88
0.580,220.07
0.585,218.88
0.590,218.88
0.595,218.88
0.600,218.88
0.605,218.29
0.610,218.88
0.615,218.88
0.620,219.48
0.625,218.88
0.630,218.88
0.635,218.29
0.640,218.29
0.645,218.88
0.650,218.88
0.655,218.29
0.660,218.29
0.665,217.70
0.670,217.70
0.675,218.29
0.680,218.29
0.685,217.70
0.690,217.11
0.695,217.70
0.700,217.70
0.705,217.11
0.710,217.70
0.715,217.70
0.720,217.70
0.725,217.11
0.730,217.11
0.735,217.11
0.740,217.70
0.745,217.11
0.750,217.70
0.755,217.11
0.760,217.11
0.765,217.11
0.770,217.11
0.775,217.11
0.780,217.11
0.785,216.53
0.790,216.53
0.795,217.11
0.800,217.70
0.805,217.11
0.810,217.11
0.815,217.11
0.820,217.11
0.825,217.11
0.830,217.11
0.835,216.53
0.840,217.11
0.845,217.11
0.850,217.70
0.855,217.11
0.860,217.11
0.865,217.11
0.870,217.70
0.875,217.11
0.880,217.70
0.885,217.11
0.890,217.11
0.895,217.11
0.900,216.53
0.905,216.53
0.910,217.11
0.915,217.11
0.920,217.11
0.925,216.53
0.930,216.53
0.935,216.53
0.940,217.11
0.945,217.11
0.950,217.11
0.955,216.53
0.960,216.53
0.965,215.94
0.970,215.94
0.975,216.53
0.980,216.53
0.985,215.94
0.990,216.53
0.995,215.94
1.000,215.94
1.005,216.53
1.010,216.53
1.015,215.94
1.020,216.53
1.025,215.94
1.030,215.94
1.035,215.94
1.040,215.94
1.045,215.94
1.050,216.53
1.055,215.94
1.060,215.94
1.065,215.94
1.070,215.94
1.075,216.53
1.080,216.53
1.085,215.94
1.090,215.94
1.095,215.94
1.100,215.94
1.105,215.94
1.110,215.94
1.115,215.94
1.120,216.53
1.125,215.94
1.130,215.94
1.135,215.94
1.140,216.53
1.145,215.94
1.150,216.53
1.155,215.94
1.160,215.94
1.165,215.94
1.170,216.53
1.175,215.94
1.180,216.53
1.185,215.94
1.190,215.94
1.195,215.36
1.200,215.36
1.205,215.94
1.210,215.94
1.215,216.53
1.220,215.94
1.225,215.36
1.230,215.36
1.235,215.94
1.240,215.94
1.245,215.94
1.250,215.94
1.255,215.94
1.260,215.94
1.265,215.36
1.270,215.94
1.275,215.36
1.280,215.94
1.285,215.36
1.290,215.94
1.295,215.94
1.300,215.94
1.305,215.36
1.310,215.94
1.315,215.36
1.320,215.94
1.325,215.94
1.330,215.36
1.335,215.36
1.340,215.36
1.345,215.36
1.350,215.36
1.355,214.78
1.360,215.36
1.365,214.78
1.370,214.78
1.375,214.20
1.380,213.63
1.385,213.05
1.390,211.91
1.395,211.34
1.400,209.64
1.405,208.52
1.410,206.29
1.415,204.10
1.420,201.93
1.425,198.72
1.430,196.09
1.435,193.50
1.440,189.94
1.445,186.94
1.450,183.02
1.455,179.18
1.460,174.03
1.465,168.58
1.470,163.29
1.475,157.31
1.480,150.70
1.485,143.93
1.490,136.26
1.495,128.16
1.500,120.04
1.505,111.55
1.510,102.73
1.515,94.23
1.520,86.29
1.525,80.61
1.530,76.77
1.535,75.02
1.540,74.72
1.545,76.19
1.550,79.13
1.555,82.39
1.560,86.59
1.565,90.54
1.570,95.47
1.575,98.92
1.580,104.02
1.585,107.92
1.590,112.22
1.595,116.60
1.600,120.73
1.605,123.88
1.610,126.73
1.615,129.25
1.620,131.07
1.625,132.91
1.630,134.39
1.635,136.26
1.640,137.39
1.645,139.67
1.650,140.82
1.655,141.98
1.660,142.76
1.665,143.93
1.670,144.71
1.675,145.10
1.680,145.50
1.685,145.50
1.690,146.29
1.695,147.48
1.700,148.28
1.705,148.68
1.710,148.68
1.715,149.08
1.720,149.08
1.725,149.08
1.730,148.68
1.735,148.68
1.740,149.08
1.745,149.89
1.750,150.29
1.755,150.29
1.760,150.29
1.765,150.29
1.770,150.70
1.775,150.29
1.780,150.29
1.785,149.89
1.790,150.29
1.795,151.10
1.800,151.10
1.805,151.10
1.810,151.51
1.815,151.51
1.820,151.92
1.825,151.92
1.830,151.92
1.835,151.92
1.840,151.92
1.845,152.74
1.850,153.15
1.855,153.56
1.860,153.97
1.865,153.56
1.870,153.15
1.875,153.56
1.880,153.15
1.885,152.33
1.890,151.92
1.895,152.33
1.900,153.15
1.905,153.56
1.910,153.15
1.915,152.74
1.920,152.33
1.925,151.92
1.930,152.33
1.935,151.92
1.940,151.10
1.945,150.70
1.950,151.92
1.955,151.92
1.960,151.92
1.965,151.92
1.970,151.92
1.975,151.51
1.980,151.92
1.985,151.51
1.990,150.29
1.995,150.29
2.000,151.51
2.005,151.51
2.010,151.51
2.015,151.51
2.020,151.51
2.025,151.10
2.030,151.10
2.035,150.70
2.040,149.48
2.045,150.29
2.050,150.29
2.055,151.10
2.060,151.10
2.065,151.10
2.070,151.51
2.075,151.10
2.080,151.10
2.085,150.29
2.090,150.29
2.095,150.29
2.100,150.29
2.105,151.51
2.110,151.10
2.115,151.10
2.120,151.10
2.125,150.70
2.130,151.10
2.135,150.70
2.140,150.29
2.145,149.89
2.150,150.29
2.155,151.10
2.160,151.10
2.165,151.10
2.170,150.70
2.175,151.10
2.180,151.10
2.185,150.70
2.190,149.89
2.195,149.89
2.200,149.89
2.205,151.51
2.210,151.51
2.215,151.51
2.220,151.10
2.225,150.70
2.230,150.70
2.235,150.70
2.240,150.29
2.245,149.89
